Component,x,y,z
v_stab_left,-2.0,-2.654915637337022e-18,-0.053358062735892144
v_stab_left,-2.0,-2.569922449278884e-18,-0.05197001863832354
v_stab_left,-2.0,-2.4785227781764194e-18,-0.05047734873274586
v_stab_left,-2.0,-2.3812801333954472e-18,-0.04888925582549005
v_stab_left,-2.0,-2.2787940481775066e-18,-0.04721553103742388
v_stab_left,-2.0,-2.1716963833180442e-18,-0.0454664934384357
v_stab_left,-2.0,-2.0606474315345085e-18,-0.04365292642693733
v_stab_left,-2.0,-1.9463318465421674e-18,-0.041786011246626856
v_stab_left,-2.0,-1.829454421936289e-18,-0.03987725805040321
v_stab_left,-2.0,-1.7107357459052553e-18,-0.03793843493644594
v_stab_left,-2.0,-1.5909077585647642e-18,-0.035981495393976715
v_stab_left,-2.0,-1.4707092393036186e-18,-0.034018504606023285
v_stab_left,-2.0,-1.3508812519631275e-18,-0.03206156506355406
v_stab_left,-2.0,-1.232162575932094e-18,-0.03012274194959679
v_stab_left,-2.0,-1.1152851513262154e-18,-0.028213988753373144
v_stab_left,-2.0,-1.0009695663338746e-18,-0.02634707357306268
v_stab_left,-2.0,-8.899206145503387e-19,-0.0245335065615643
v_stab_left,-2.0,-7.828229496908769e-19,-0.022784468962576125
v_stab_left,-2.0,-6.803368644729352e-19,-0.021110744174509942
v_stab_left,-2.0,-5.830942196919641e-19,-0.01952265126725415
v_stab_left,-2.0,-4.916945485894988e-19,-0.018029981361676457
v_stab_left,-2.0,-4.06701360531361e-19,-0.016641937264107863
v_stab_left,-2.0,-3.286386667850321e-19,-0.015367076727981377
v_stab_left,-2.0,-2.5798774981593806e-19,-0.01421325969243637
v_stab_left,-2.0,-1.9518419602100716e-19,-0.01318759982318007
v_stab_left,-2.0,-1.4061521019368633e-19,-0.01229642065437297
v_stab_left,-2.0,-9.461722827762972e-20,-0.011545216601937896
v_stab_left,-2.0,-5.747384312723137e-20,-0.010938619088658818
v_stab_left,-2.0,-2.941405606337222e-20,-0.01048036798991924
v_stab_left,-2.0,-1.0610865004127017e-20,-0.010173288576126843
v_stab_left,-2.0,-1.1801978750716373e-21,-0.010019274093981928
v_stab_left,-2.0,-3.0604367999933115e-18,-0.05998072590601808
v_stab_left,-2.0,-3.0510061328642565e-18,-0.05982671142387316
v_stab_left,-2.0,-3.032202941805011e-18,-0.059519632010080765
v_stab_left,-2.0,-3.004143154741152e-18,-0.05906138091134119
v_stab_left,-2.0,-2.9669997695907533e-18,-0.05845478339806211
v_stab_left,-2.0,-2.9210017876746972e-18,-0.05770357934562704
v_stab_left,-2.0,-2.8664328018473755e-18,-0.056812400176819926
v_stab_left,-2.0,-2.803629248052445e-18,-0.055786740307563636
v_stab_left,-2.0,-2.732978331083351e-18,-0.05463292327201862
v_stab_left,-2.0,-2.654915637337022e-18,-0.053358062735892144
v_stab_left,-2.0,-2.569922449278884e-18,-0.05197001863832354
v_stab_left,-2.0,-2.4785227781764194e-18,-0.05047734873274586
v_stab_left,-2.0,-2.3812801333954472e-18,-0.04888925582549005
v_stab_left,-2.0,-2.2787940481775066e-18,-0.04721553103742388
v_stab_left,-2.0,-2.1716963833180442e-18,-0.0454664934384357
v_stab_left,-2.0,-2.0606474315345085e-18,-0.04365292642693733
v_stab_left,-2.0,-1.9463318465421674e-18,-0.041786011246626856
v_stab_left,-2.0,-1.829454421936289e-18,-0.03987725805040321
v_stab_left,-2.0,-1.7107357459052553e-18,-0.03793843493644594
v_stab_left,-2.0,-1.5909077585647642e-18,-0.035981495393976715
v_stab_left,-2.0,-1.4707092393036186e-18,-0.034018504606023285
v_stab_left,-2.0,-1.3508812519631275e-18,-0.03206156506355406
v_stab_left,-2.0,-1.232162575932094e-18,-0.03012274194959679
v_stab_left,-2.0,-1.1152851513262154e-18,-0.028213988753373144
v_stab_left,-2.0,-1.0009695663338746e-18,-0.02634707357306268
v_stab_left,-2.0,-8.899206145503387e-19,-0.0245335065615643
v_stab_left,-2.0,-7.828229496908769e-19,-0.022784468962576125
v_stab_left,-2.0,-6.803368644729352e-19,-0.021110744174509942
v_stab_left,-2.0,-5.830942196919641e-19,-0.01952265126725415
v_stab_left,-2.0,-4.916945485894988e-19,-0.018029981361676457
v_stab_left,-2.0,-4.06701360531361e-19,-0.016641937264107863
v_stab_left,-2.0,-3.286386667850321e-19,-0.015367076727981377
v_stab_left,-2.0,-2.5798774981593806e-19,-0.01421325969243637
v_stab_left,-2.0,-1.9518419602100716e-19,-0.01318759982318007
v_stab_left,-2.0,-1.4061521019368633e-19,-0.01229642065437297
v_stab_left,-2.0,-9.461722827762972e-20,-0.011545216601937896
v_stab_left,-2.0,-5.747384312723137e-20,-0.010938619088658818
v_stab_left,-2.0,-2.941405606337222e-20,-0.01048036798991924
v_stab_left,-2.0,-1.0610865004127017e-20,-0.010173288576126843
v_stab_left,-2.0,-1.1801978750716373e-21,-0.010019274093981928
v_stab_left,-2.0,-3.0604367999933115e-18,-0.05998072590601808
v_stab_left,-2.0,-3.0510061328642565e-18,-0.05982671142387316
v_stab_left,-2.0,-3.032202941805011e-18,-0.059519632010080765
v_stab_left,-2.0,-3.004143154741152e-18,-0.05906138091134119
v_stab_left,-2.0,-2.9669997695907533e-18,-0.05845478339806211
v_stab_left,-2.0,-2.9210017876746972e-18,-0.05770357934562704
v_stab_left,-2.0,-2.8664328018473755e-18,-0.056812400176819926
v_stab_left,-2.0,-2.803629248052445e-18,-0.055786740307563636
v_stab_left,-2.0,-2.732978331083351e-18,-0.05463292327201862
v_stab_left,-2.0,-2.654915637337022e-18,-0.053358062735892144
v_stab_left,-2.0,-2.569922449278884e-18,-0.05197001863832354
v_stab_left,-2.0,-2.4785227781764194e-18,-0.05047734873274586
v_stab_left,-2.0,-2.3812801333954472e-18,-0.04888925582549005
v_stab_left,-2.0,-2.2787940481775066e-18,-0.04721553103742388
v_stab_left,-2.0,-2.1716963833180442e-18,-0.0454664934384357
v_stab_left,-2.0,-2.0606474315345085e-18,-0.04365292642693733
v_stab_left,-2.0,-1.9463318465421674e-18,-0.041786011246626856
v_stab_left,-2.0,-1.829454421936289e-18,-0.03987725805040321
v_stab_left,-2.0,-1.7107357459052553e-18,-0.03793843493644594
v_stab_left,-2.0,-1.5909077585647642e-18,-0.035981495393976715
v_stab_left,-2.0,-1.4707092393036186e-18,-0.034018504606023285
v_stab_left,-2.0,-1.3508812519631275e-18,-0.03206156506355406
v_stab_left,-2.0,-1.232162575932094e-18,-0.03012274194959679
v_stab_left,-2.0,-1.1152851513262154e-18,-0.028213988753373144
v_stab_left,-2.0,-1.0009695663338746e-18,-0.02634707357306268
v_stab_left,-2.0,-8.899206145503387e-19,-0.0245335065615643
v_stab_left,-2.0,-7.828229496908769e-19,-0.022784468962576125
v_stab_left,-2.0,-6.803368644729352e-19,-0.021110744174509942
v_stab_left,-2.0,-5.830942196919641e-19,-0.01952265126725415
v_stab_left,-2.0,-4.916945485894988e-19,-0.018029981361676457
v_stab_left,-2.0,-4.06701360531361e-19,-0.016641937264107863
v_stab_left,-2.0,-3.286386667850321e-19,-0.015367076727981377
v_stab_left,-2.0,-2.5798774981593806e-19,-0.01421325969243637
v_stab_left,-2.0,-1.9518419602100716e-19,-0.01318759982318007
v_stab_left,-2.0,-1.4061521019368633e-19,-0.01229642065437297
v_stab_left,-2.0,-9.461722827762972e-20,-0.011545216601937896
v_stab_left,-2.0,-5.747384312723137e-20,-0.010938619088658818
v_stab_left,-2.0,-2.941405606337222e-20,-0.01048036798991924
v_stab_left,-2.0,-1.0610865004127017e-20,-0.010173288576126843
v_stab_left,-2.0,-1.1801978750716373e-21,-0.010019274093981928
v_stab_left,-2.0,-3.0604367999933115e-18,-0.05998072590601808
v_stab_left,-2.0,-3.0510061328642565e-18,-0.05982671142387316
v_stab_left,-2.0,-3.032202941805011e-18,-0.059519632010080765
v_stab_left,-2.0,-3.004143154741152e-18,-0.05906138091134119
v_stab_left,-2.0,-2.9669997695907533e-18,-0.05845478339806211
v_stab_left,-2.0,-2.9210017876746972e-18,-0.05770357934562704
v_stab_left,-2.0,-2.8664328018473755e-18,-0.056812400176819926
v_stab_left,-2.0,-2.803629248052445e-18,-0.055786740307563636
v_stab_left,-2.0,-2.732978331083351e-18,-0.05463292327201862
v_stab_left,-2.0,-2.654915637337022e-18,-0.053358062735892144
v_stab_left,-2.0,-2.569922449278884e-18,-0.05197001863832354
v_stab_left,-2.0,-2.4785227781764194e-18,-0.05047734873274586
v_stab_left,-2.0,-2.3812801333954472e-18,-0.04888925582549005
v_stab_left,-2.0,-2.2787940481775066e-18,-0.04721553103742388
v_stab_left,-2.0,-2.1716963833180442e-18,-0.0454664934384357
v_stab_left,-2.0,-2.0606474315345085e-18,-0.04365292642693733
v_stab_left,-2.0,-1.9463318465421674e-18,-0.041786011246626856
v_stab_left,-2.0,-1.829454421936289e-18,-0.03987725805040321
v_stab_left,-2.0,-1.7107357459052553e-18,-0.03793843493644594
v_stab_left,-2.0,-1.5909077585647642e-18,-0.035981495393976715
v_stab_left,-2.0,-1.4707092393036186e-18,-0.034018504606023285
v_stab_left,-2.0,-1.3508812519631275e-18,-0.03206156506355406
v_stab_left,-2.0,-1.232162575932094e-18,-0.03012274194959679
v_stab_left,-2.0,-1.1152851513262154e-18,-0.028213988753373144
v_stab_left,-2.0,-1.0009695663338746e-18,-0.02634707357306268
v_stab_left,-2.0,-8.899206145503387e-19,-0.0245335065615643
v_stab_left,-2.0,-7.828229496908769e-19,-0.022784468962576125
v_stab_left,-2.0,-6.803368644729352e-19,-0.021110744174509942
v_stab_left,-2.0,-5.830942196919641e-19,-0.01952265126725415
v_stab_left,-2.0,-4.916945485894988e-19,-0.018029981361676457
v_stab_left,-2.0,-4.06701360531361e-19,-0.016641937264107863
v_stab_left,-2.0,-3.286386667850321e-19,-0.015367076727981377
v_stab_left,-2.0,-2.5798774981593806e-19,-0.01421325969243637
v_stab_left,-2.0,-1.9518419602100716e-19,-0.01318759982318007
v_stab_left,-2.0,-1.4061521019368633e-19,-0.01229642065437297
v_stab_left,-2.0,-9.461722827762972e-20,-0.011545216601937896
v_stab_left,-2.0,-5.747384312723137e-20,-0.010938619088658818
v_stab_left,-2.0,-2.941405606337222e-20,-0.01048036798991924
v_stab_left,-2.0,-1.0610865004127017e-20,-0.010173288576126843
v_stab_left,-2.0,-1.1801978750716373e-21,-0.010019274093981928
v_stab_left,-2.0,-3.0604367999933115e-18,-0.05998072590601808
v_stab_left,-2.0,-3.0510061328642565e-18,-0.05982671142387316
v_stab_left,-2.0,-3.032202941805011e-18,-0.059519632010080765
v_stab_left,-2.0,-3.004143154741152e-18,-0.05906138091134119
v_stab_left,-2.0,-2.9669997695907533e-18,-0.05845478339806211
v_stab_left,-2.0,-2.9210017876746972e-18,-0.05770357934562704
v_stab_left,-2.0,-2.8664328018473755e-18,-0.056812400176819926
v_stab_left,-2.0,-2.803629248052445e-18,-0.055786740307563636
v_stab_left,-2.0,-2.732978331083351e-18,-0.05463292327201862
v_stab_left,-2.0,-2.654915637337022e-18,-0.053358062735892144
v_stab_left,-2.0,-2.569922449278884e-18,-0.05197001863832354
v_stab_left,-2.0,-2.4785227781764194e-18,-0.05047734873274586
v_stab_left,-2.0,-2.3812801333954472e-18,-0.04888925582549005
v_stab_left,-2.0,-2.2787940481775066e-18,-0.04721553103742388
v_stab_left,-2.0,-2.1716963833180442e-18,-0.0454664934384357
v_stab_left,-2.0,-2.0606474315345085e-18,-0.04365292642693733
v_stab_left,-2.0,-1.9463318465421674e-18,-0.041786011246626856
v_stab_left,-2.0,-1.829454421936289e-18,-0.03987725805040321
v_stab_left,-2.0,-1.7107357459052553e-18,-0.03793843493644594
v_stab_left,-2.0,-1.5909077585647642e-18,-0.035981495393976715
v_stab_left,-2.0,-1.4707092393036186e-18,-0.034018504606023285
v_stab_left,-2.0,-1.3508812519631275e-18,-0.03206156506355406
v_stab_left,-2.0,-1.232162575932094e-18,-0.03012274194959679
v_stab_left,-2.0,-1.1152851513262154e-18,-0.028213988753373144
v_stab_left,-2.0,-1.0009695663338746e-18,-0.02634707357306268
v_stab_left,-2.0,-8.899206145503387e-19,-0.0245335065615643
v_stab_left,-2.0,-7.828229496908769e-19,-0.022784468962576125
v_stab_left,-2.0,-6.803368644729352e-19,-0.021110744174509942
v_stab_left,-2.0,-5.830942196919641e-19,-0.01952265126725415
v_stab_left,-2.0,-4.916945485894988e-19,-0.018029981361676457
v_stab_left,-2.0,-4.06701360531361e-19,-0.016641937264107863
v_stab_left,-2.0,-3.286386667850321e-19,-0.015367076727981377
v_stab_left,-2.0,-2.5798774981593806e-19,-0.01421325969243637
v_stab_left,-2.0,-1.9518419602100716e-19,-0.01318759982318007
v_stab_left,-2.0,-1.4061521019368633e-19,-0.01229642065437297
v_stab_left,-2.0,-9.461722827762972e-20,-0.011545216601937896
v_stab_left,-2.0,-5.747384312723137e-20,-0.010938619088658818
v_stab_left,-2.0,-2.941405606337222e-20,-0.01048036798991924
v_stab_left,-2.0,-1.0610865004127017e-20,-0.010173288576126843
v_stab_left,-2.0,-1.1801978750716373e-21,-0.010019274093981928
v_stab_left,-2.0,-3.0604367999933115e-18,-0.05998072590601808
v_stab_left,-2.0,-3.0510061328642565e-18,-0.05982671142387316
v_stab_left,-2.0,-3.032202941805011e-18,-0.059519632010080765
v_stab_left,-2.0,-3.004143154741152e-18,-0.05906138091134119
v_stab_left,-2.0,-2.9669997695907533e-18,-0.05845478339806211
v_stab_left,-2.0,-2.9210017876746972e-18,-0.05770357934562704
v_stab_left,-2.0,-2.8664328018473755e-18,-0.056812400176819926
v_stab_left,-2.0,-2.803629248052445e-18,-0.055786740307563636
v_stab_left,-2.0,-2.732978331083351e-18,-0.05463292327201862
v_stab_left,-2.0,-2.654915637337022e-18,-0.053358062735892144
v_stab_left,-2.0,-2.569922449278884e-18,-0.05197001863832354
v_stab_left,-2.0,-2.4785227781764194e-18,-0.05047734873274586
v_stab_left,-2.0,-2.3812801333954472e-18,-0.04888925582549005
v_stab_left,-2.0,-2.2787940481775066e-18,-0.04721553103742388
v_stab_left,-2.0,-2.1716963833180442e-18,-0.0454664934384357
v_stab_left,-2.0,-2.0606474315345085e-18,-0.04365292642693733
v_stab_left,-2.0,-1.9463318465421674e-18,-0.041786011246626856
v_stab_left,-2.0,-1.829454421936289e-18,-0.03987725805040321
v_stab_left,-2.0,-1.7107357459052553e-18,-0.03793843493644594
v_stab_left,-2.0,-1.5909077585647642e-18,-0.035981495393976715
v_stab_left,-2.0,-1.4707092393036186e-18,-0.034018504606023285
v_stab_left,-2.0,-1.3508812519631275e-18,-0.03206156506355406
v_stab_left,-2.0,-1.232162575932094e-18,-0.03012274194959679
v_stab_left,-2.0,-1.1152851513262154e-18,-0.028213988753373144
v_stab_left,-2.0,-1.0009695663338746e-18,-0.02634707357306268
v_stab_left,-2.0,-8.899206145503387e-19,-0.0245335065615643
v_stab_left,-2.0,-7.828229496908769e-19,-0.022784468962576125
v_stab_left,-2.0,-6.803368644729352e-19,-0.021110744174509942
v_stab_left,-2.0,-5.830942196919641e-19,-0.01952265126725415
v_stab_left,-2.0,-4.916945485894988e-19,-0.018029981361676457
v_stab_left,-2.0,-4.06701360531361e-19,-0.016641937264107863
v_stab_left,-2.0,-3.286386667850321e-19,-0.015367076727981377
v_stab_left,-2.0,-2.5798774981593806e-19,-0.01421325969243637
v_stab_left,-2.0,-1.9518419602100716e-19,-0.01318759982318007
v_stab_left,-2.0,-1.4061521019368633e-19,-0.01229642065437297
v_stab_left,-2.0,-9.461722827762972e-20,-0.011545216601937896
v_stab_left,-2.0,-5.747384312723137e-20,-0.010938619088658818
v_stab_left,-2.0,-2.941405606337222e-20,-0.01048036798991924
v_stab_left,-2.0,-1.0610865004127017e-20,-0.010173288576126843
v_stab_left,-2.0,-1.1801978750716373e-21,-0.010019274093981928
v_stab_left,-2.0,-3.0604367999933115e-18,-0.05998072590601808
v_stab_left,-2.0,-3.0510061328642565e-18,-0.05982671142387316
v_stab_left,-2.0,-3.032202941805011e-18,-0.059519632010080765
v_stab_left,-2.0,-3.004143154741152e-18,-0.05906138091134119
v_stab_left,-2.0,-2.9669997695907533e-18,-0.05845478339806211
v_stab_left,-2.0,-2.9210017876746972e-18,-0.05770357934562704
v_stab_left,-2.0,-2.8664328018473755e-18,-0.056812400176819926
v_stab_left,-2.0,-2.803629248052445e-18,-0.055786740307563636
v_stab_left,-2.0,-2.732978331083351e-18,-0.05463292327201862
v_stab_left,-2.0,-2.654915637337022e-18,-0.053358062735892144
v_stab_left,-2.0,-2.569922449278884e-18,-0.05197001863832354
v_stab_left,-2.0,-2.4785227781764194e-18,-0.05047734873274586
v_stab_left,-2.0,-2.3812801333954472e-18,-0.04888925582549005
v_stab_left,-2.0,-2.2787940481775066e-18,-0.04721553103742388
v_stab_left,-2.0,-2.1716963833180442e-18,-0.0454664934384357
v_stab_left,-2.0,-2.0606474315345085e-18,-0.04365292642693733
v_stab_left,-2.0,-1.9463318465421674e-18,-0.041786011246626856
v_stab_left,-2.0,-1.829454421936289e-18,-0.03987725805040321
v_stab_left,-2.0,-1.7107357459052553e-18,-0.03793843493644594
v_stab_left,-2.0,-1.5909077585647642e-18,-0.035981495393976715
v_stab_left,-2.0,-1.4707092393036186e-18,-0.034018504606023285
v_stab_left,-2.0,-1.3508812519631275e-18,-0.03206156506355406
v_stab_left,-2.0,-1.232162575932094e-18,-0.03012274194959679
v_stab_left,-2.0,-1.1152851513262154e-18,-0.028213988753373144
v_stab_left,-2.0,-1.0009695663338746e-18,-0.02634707357306268
v_stab_left,-2.0,-8.899206145503387e-19,-0.0245335065615643
v_stab_left,-2.0,-7.828229496908769e-19,-0.022784468962576125
v_stab_left,-2.0,-6.803368644729352e-19,-0.021110744174509942
v_stab_left,-2.0,-5.830942196919641e-19,-0.01952265126725415
v_stab_left,-2.0,-4.916945485894988e-19,-0.018029981361676457
v_stab_left,-2.0,-4.06701360531361e-19,-0.016641937264107863
v_stab_left,-2.0,-3.286386667850321e-19,-0.015367076727981377
v_stab_left,-2.0,-2.5798774981593806e-19,-0.01421325969243637
v_stab_left,-2.0,-1.9518419602100716e-19,-0.01318759982318007
v_stab_left,-2.0,-1.4061521019368633e-19,-0.01229642065437297
v_stab_left,-2.0,-9.461722827762972e-20,-0.011545216601937896
v_stab_left,-2.0,-5.747384312723137e-20,-0.010938619088658818
v_stab_left,-2.0,-2.941405606337222e-20,-0.01048036798991924
v_stab_left,-2.0,-1.0610865004127017e-20,-0.010173288576126843
v_stab_left,-2.0,-1.1801978750716373e-21,-0.010019274093981928
v_stab_left,-2.0,-3.0604367999933115e-18,-0.05998072590601808
v_stab_left,-2.0,-3.0510061328642565e-18,-0.05982671142387316
v_stab_left,-2.0,-3.032202941805011e-18,-0.059519632010080765
v_stab_left,-2.0,-3.004143154741152e-18,-0.05906138091134119
v_stab_left,-2.0,-2.9669997695907533e-18,-0.05845478339806211
v_stab_left,-2.0,-2.9210017876746972e-18,-0.05770357934562704
v_stab_left,-2.0,-2.8664328018473755e-18,-0.056812400176819926
v_stab_left,-2.0,-2.803629248052445e-18,-0.055786740307563636
v_stab_left,-2.0,-2.732978331083351e-18,-0.05463292327201862
v_stab_left,-2.0,-2.654915637337022e-18,-0.053358062735892144
v_stab_left,-2.0,-2.569922449278884e-18,-0.05197001863832354
v_stab_left,-2.0,-2.4785227781764194e-18,-0.05047734873274586
v_stab_left,-2.0,-2.3812801333954472e-18,-0.04888925582549005
v_stab_left,-2.0,-2.2787940481775066e-18,-0.04721553103742388
v_stab_left,-2.0,-2.1716963833180442e-18,-0.0454664934384357
v_stab_left,-2.0,-2.0606474315345085e-18,-0.04365292642693733
v_stab_left,-2.0,-1.9463318465421674e-18,-0.041786011246626856
v_stab_left,-2.0,-1.829454421936289e-18,-0.03987725805040321
v_stab_left,-2.0,-1.7107357459052553e-18,-0.03793843493644594
v_stab_left,-2.0,-1.5909077585647642e-18,-0.035981495393976715
v_stab_left,-2.0,-1.4707092393036186e-18,-0.034018504606023285
v_stab_left,-2.0,-1.3508812519631275e-18,-0.03206156506355406
v_stab_left,-2.0,-1.232162575932094e-18,-0.03012274194959679
v_stab_left,-2.0,-1.1152851513262154e-18,-0.028213988753373144
v_stab_left,-2.0,-1.0009695663338746e-18,-0.02634707357306268
v_stab_left,-2.0,-8.899206145503387e-19,-0.0245335065615643
v_stab_left,-2.0,-7.828229496908769e-19,-0.022784468962576125
v_stab_left,-2.0,-6.803368644729352e-19,-0.021110744174509942
v_stab_left,-2.0,-5.830942196919641e-19,-0.01952265126725415
v_stab_left,-2.0,-4.916945485894988e-19,-0.018029981361676457
v_stab_left,-2.0,-4.06701360531361e-19,-0.016641937264107863
v_stab_left,-2.0,-3.286386667850321e-19,-0.015367076727981377
v_stab_left,-2.0,-2.5798774981593806e-19,-0.01421325969243637
v_stab_left,-2.0,-1.9518419602100716e-19,-0.01318759982318007
v_stab_left,-2.0,-1.4061521019368633e-19,-0.01229642065437297
v_stab_left,-2.0,-9.461722827762972e-20,-0.011545216601937896
v_stab_left,-2.0,-5.747384312723137e-20,-0.010938619088658818
v_stab_left,-2.0,-2.941405606337222e-20,-0.01048036798991924
v_stab_left,-2.0,-1.0610865004127017e-20,-0.010173288576126843
v_stab_left,-2.0,-1.1801978750716373e-21,-0.010019274093981928
v_stab_left,-2.0,-3.0604367999933115e-18,-0.05998072590601808
v_stab_left,-2.0,-3.0510061328642565e-18,-0.05982671142387316
v_stab_left,-2.0,-3.032202941805011e-18,-0.059519632010080765
v_stab_left,-2.0,-3.004143154741152e-18,-0.05906138091134119
v_stab_left,-2.0,-2.9669997695907533e-18,-0.05845478339806211
v_stab_left,-2.0,-2.9210017876746972e-18,-0.05770357934562704
v_stab_left,-2.0,-2.8664328018473755e-18,-0.056812400176819926
v_stab_left,-2.0,-2.803629248052445e-18,-0.055786740307563636
v_stab_left,-2.0,-2.732978331083351e-18,-0.05463292327201862
v_stab_left,-2.0,-2.654915637337022e-18,-0.053358062735892144
v_stab_left,-2.0,-2.569922449278884e-18,-0.05197001863832354
v_stab_left,-2.0,-2.4785227781764194e-18,-0.05047734873274586
